,0,1,2,3,4,5
s08T1722,0.0,16.341344811672062,0.0,0.0,0.0,0.0
s09T1722,0.16114336406059704,10.083672636439163,0.0,0.0,0.0,0.009132493910342347
s10T1722,1.5476314567454181,4.278692642616878,0.05181252939048791,0.000916050841872345,0.0,0.2921613585409078
s11T1722,1.3652417719737784,3.984640236973384,0.03240412343519432,0.0038907191554570166,0.0020008451708038947,0.2356615063684972
s12T1722,11.308725589325595,2.4139868731498755,0.0,0.0,0.02259328830206674,0.18165055747538852
s13T1722,0.8798758180028228,1.9709075031171495,0.5093225438883144,0.05032086577287479,0.014157830890767683,0.15925760390073485
s14T1722,56.46807424059529,0.6506558807420295,0.0,0.0,0.0,0.0
s15T1722,20.813272784121065,0.7650608446781144,1.0152942802712934,1.7891984555428588,0.03332484758257984,0.6077536820421412
s02M1822,2.798216079251612,0.5069066872465173,29.667039085943188,0.0,0.09991293287378156,0.038795338799015804
s03M1822,2.652403946104563,0.032499688438093186,36.77521495668884,0.0,0.0,0.0
s04M1822,2.397176577153573,0.224424340408226,16.92025335712538,1.641487673486064,0.013652497230263632,0.24665104235343288
s05M1822,0.2809673515017884,0.0,44.892007894648074,0.0,0.0,0.0
s06M1822,0.08932397504937979,0.5640277113458952,24.69345753687216,7.441657424606086,0.09307131533380733,0.08888594677247323
s07M1822,0.749155339016886,0.36422940082750993,2.441331506328967,0.9504447610985696,0.04957648280530645,0.14534883114127786
s08M1822,0.0,12.610088922384938,0.0,0.0,0.0,0.0
s09M1822,0.11647289513238895,10.982025473943274,0.0,0.0,0.0,0.0
s10M1822,0.09470318088350181,8.478428516576518,0.03881550824531792,0.0,0.0,0.003377355756462761
s11M1822,0.025774202101169423,9.744916286933526,0.0014254348313010854,0.0,0.0,0.02030361804723179
s12M1822,0.29377534376265657,5.412679384046028,0.07804232312886608,0.024110057005756996,0.02878696797645554,0.11513901202734869
s13M1822,0.26742802703700813,2.6303285010979143,0.19013661104621457,0.11958398637060513,0.04542341564181546,0.4379197307779664
s14M1822,2.1305750954874645,1.0667388883088826,0.2968639755396836,1.4807052549502198,0.6584442790031593,0.851570023151398
s15M1822,42.87428701656177,0.34188893536533027,0.0,0.0,0.0,0.040293522770081636
s01X1822,4.172402436217432,0.6823955196188349,2.2756989846622013,2.693636839877847,0.08820497393732295,0.8172378810568814
s02T1822,0.0,0.0,107.47822805004309,0.0,0.0,0.0
s03T1822,1.0481843535955946,0.1279778178228811,19.30606424677398,0.0,0.014435064952801715,0.0
s04T1822,0.8934767820627817,0.15208378529538594,12.089102904100072,4.383997346959595,0.0,0.1216532277400597
s05T1822,0.887702390461697,0.02536012926977466,19.764724596616535,4.528895440599276,0.0,0.0
s06T1822,0.3381733136392446,0.0,29.11516351903031,8.362906134255404,0.0,0.0
s07T1822,0.7551421935284538,0.37802391427752846,7.883075668570416,2.32115352955653,0.05643890989195933,0.11434800043157099
s08T1822,0.0,14.197230560197811,0.6996012629180196,0.0,0.0,0.0
s09T1822,0.2030497589927179,8.362452302671354,0.004017800118888699,0.0,0.0,0.03126416887999754
s10T1822,0.24961927451777716,3.295725943586576,0.06471267863623446,0.029436756343597454,0.0,0.12498119643819626
s11T1822,0.35277399624468553,4.289052378619385,0.07167981471536321,0.03080377271279282,0.0,0.0918334310890951
s12T1822,0.4448048849690364,2.706606471372837,0.40253385596656466,0.30728410054789473,0.03820276153255797,1.2340371702529176
s13T1822,0.9989654371734098,2.411920593176367,0.20974148736065576,0.09689272478360667,0.10547491104110297,0.18812861470611253
s14T1822,0.7540710043118715,1.1042145676485577,2.197113629400448,0.4875059728018081,0.04882935412932012,0.2070944728194587
s15T1822,2.8748930588588446,0.6142851282266887,1.2967044516981852,1.7264437152618637,0.048135615234558705,0.5484268292403616
s02M1922,0.0,0.0,85.803041625859,0.0,0.0,0.0
s03M1922,0.08762405351028477,0.1411909627510774,21.336110372561873,0.0,0.026451774013970673,0.02274111181315722
s04M1922,1.5562491337933522,0.0,28.1944716740765,2.61740574020268,0.0,0.0
s05M1922,0.0,0.0,34.358515915004425,2.467755222614737,0.0,0.0
s06M1922,1.3683070713526517,0.0,24.06242699337822,2.326459217656057,0.0,0.07395545094435498
s07M1922,0.16190972406832027,0.0,30.720366195460098,6.596323416644698,0.0,0.0
s08M1922,0.0,16.89221275971794,0.0,0.0,0.0,0.0
s09M1922,0.16111598301370636,1.878902101680357,0.07310973720707348,0.08314135196744901,0.016197338932007293,0.25427880117874646
s10M1922,0.17174630704057137,1.2615079267241605,0.08078321684658775,0.21811891274235778,0.18920645604488084,0.39022302355495453
s11M1922,0.18485042681074165,1.4007726649009882,0.06312124595941243,0.07614280698058486,0.012629785335490959,0.1721303626123704
s12M1922,0.9349774648930419,3.119763694344041,0.20546138912239298,0.06524590339836416,0.027583334121267077,0.16704503415893618
s13M1922,0.14718946745616246,2.299622810937203,0.06157603029737545,0.07120634318940086,0.025669702538327396,0.15171575260000145
s14M1922,0.3868803766170037,1.0021695215248099,0.26723623451317846,0.2270795222343513,0.3856158820776385,0.41781552829152785
s15M1922,0.40149456434841846,0.6509732579768689,0.3176589620592865,0.2936215927500915,0.09595314097839418,0.3503786781766799
s01X1922,22.147354816565304,0.07224404846016814,0.36589269976450234,0.3389199677935489,0.04714974242666329,0.1779248128874621
s02T1922,1.275584187400802,0.15373662674102137,24.14177939289064,1.6328866381628429,0.004709396855195272,0.3019093427143946
