,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
s02M1922,0.0,0.0,0.99893467213906,0.0,0.0,0.0,0.0,0.0,0.00015891940433096995,0.0,0.0,0.0,0.000805028527245036,0.0,0.0,0.0,0.0001013799293639743,0.0,0.0
s03M1922,0.00042276000646594296,0.0,0.4595110272909519,0.03728402240918486,0.051338027473096154,0.000679138134264817,0.002952388335406442,0.015239546585376665,0.00039304097705323144,0.0014623763397620911,0.0011279114606489195,9.557555728160589e-06,0.0018485214207372251,0.3712278664735423,0.007020725295036196,0.013682000579337552,7.341689771972568e-05,0.009169029638758958,0.02655864312692896
s04M1922,0.0,0.0,0.004893825563979051,0.0,0.02119419755096999,0.0,0.006443811880646303,0.0,0.0,0.0,0.0,0.0,0.0,0.8279561394780031,0.0,0.0,0.0,0.0,0.13951202552640155
s05M1922,0.0,0.0,0.4158878091370975,0.0,0.06526992532789504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2527314796640937,0.0,0.0,0.0,0.0,0.26611078587091364
s06M1922,0.0,0.0,0.006840360627962886,0.0,0.06594927705557257,0.0,0.0,0.017144089428191928,2.8661548903959736e-05,0.0,0.0,0.0,0.0,0.8182808589009153,0.0,0.0,0.0,0.0,0.0917567524384534
s07M1922,0.0,0.0,0.27860701253484926,0.0,0.2621617854963973,0.0,0.017416440248994407,0.0,0.0,0.0,0.0,0.0,0.0,0.3184193084050168,0.0,0.0,0.0,0.0,0.12339545331474225
s08M1922,0.0,0.0,8.148753916309138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.16090439148191704,0.22033765010557455,0.0,0.0,0.0018298589778219013,0.0,0.0,0.6168466118955235,0.0,0.0
s09M1922,0.00718279940156207,0.0014940827404578208,0.00027521178723297865,0.0,0.0,0.005659715145684121,0.0024795685961207367,0.443976640654171,0.0042393145499899825,0.05442642182476458,0.24143081575506264,0.0,0.004388224928846453,0.0054477100233361045,0.010226964560380278,0.14499697208312856,0.004957011980728018,0.06678484995850643,0.002033696010028278
s10M1922,0.004621193753870307,0.05111449101442986,0.0011373212860457326,0.0,0.024958153127387164,0.008319846632733881,0.0036158021437404076,0.40329959961707607,0.002146459190372218,0.048526001649216284,0.09610956193337182,0.0059567986509357065,0.01785458784384144,0.0020324234100855894,0.0038013440050132657,0.17663148657719488,0.0023635564115246015,0.14751137275316079,0.0
s11M1922,0.015351960766684105,0.0028159763609801884,0.0008486775792217648,0.0,0.0,0.002667818247015173,0.003811844282352361,0.3807773853226246,0.003895047625233776,0.0717003959530102,0.193730457618739,0.0,0.006666937108237572,0.007150451506294002,0.016387293253237022,0.20979485411066198,0.0033639862488568668,0.07625441027246006,0.004782503744391357
s12M1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011606800083719036,0.0025723443696240127,0.0,0.0,0.0,0.0,0.0,0.9964924345597299,0.0008191530698088835,0.0,0.0
s13M1922,0.00948618229267596,0.008903920108952159,0.000868836439903665,0.0,0.0,0.000988194013053454,0.002828496123335388,0.2321320736973267,0.003653176512081529,0.10036822996738964,0.29093542748330564,0.0,0.007094261207771874,0.007854419648338948,0.010826095126730377,0.25877875982523735,0.002821310210301594,0.059268428751817204,0.0031921885917785687
s14M1922,0.021905045988692168,0.00989452165230027,0.007320761978687145,0.00015238275134032202,0.026138388963165737,0.006587580106259252,0.00014003181228529004,0.23521309972654803,0.010346233617058977,0.029683961618602657,0.053377460232774385,0.017218976574756427,0.00547582346352318,0.02000684522539869,0.03337860862099428,0.432645864278258,0.0011446801185192397,0.07919812157558108,0.010171611695255054
s15M1922,0.018233882237255125,0.0018412687259710002,0.00582255134382061,0.023155041333813697,0.020991501413176544,0.0,0.005003023221602131,0.5352881088546693,0.0017419121849817651,0.0196793588283043,0.01726553523241381,0.001257253712117445,0.0035915323962099565,0.024267282345204994,0.02826647062971696,0.24733010605466507,0.0014692293376113632,0.02867157097003764,0.016124371178428167
s01X1922,0.8149469865614986,0.0,0.00940939324253201,0.017407763235061186,0.0153195355741552,0.0004594045279964872,0.0038605043607470297,0.0468884012930465,0.0016515506622803273,4.00947988066726e-05,0.0014848458730251394,0.00025727842430187917,0.008982616389878155,0.019998967764499963,0.024750850050421012,0.011180869752383226,0.000854292451026173,0.001494822151265725,0.021011822887074788
s02T1922,0.0,0.0,0.48473771840836205,0.0,0.11590817559338815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015272549742611708,0.33712524263159194,0.0,7.064631197907933e-05,0.0,0.04688566731206692
s03T1922,0.008670166565196325,0.0,0.033623468764013495,0.0,0.11610893970409161,0.0,0.0,0.003837120716595614,0.0009467830162582417,0.0,0.0,0.0,0.0,0.04769819687791539,0.7064660424841789,0.00495239925966883,0.0006221922610263448,0.0,0.0770746903510553
s04T1922,0.007648746001867559,0.0,0.02006866708916085,0.007257649355080768,0.5319917136466513,0.0,0.04864820811714081,0.020221443451991637,0.0008082986204936557,0.0,0.002056193305478094,0.0,0.01786908584119415,0.09028377495396994,0.06797537276703303,0.0016601892741244012,0.0001322391389092629,0.0,0.18337841843690444
s05T1922,0.01128975121954754,0.0,0.01690314763304934,0.0,0.290779841074643,0.0,0.004552319824994128,0.002937499727271751,0.0002717539638740195,0.0,0.0,0.0,0.0,0.07747876551870896,0.25899654679865686,0.0,0.00025517486081180096,0.0,0.3365351993784426
s06T1922,0.00121935207765513,0.0,0.05270012106500568,0.0047647989894017365,0.21592264291161412,0.0,0.0,0.0006039077782530482,0.00018648473308415447,0.0,0.0,0.0,0.0,0.16171765960343815,0.18600738584079266,0.0,0.00014586826726138377,0.0,0.3767317787334939
s07T1922,0.00710942233645757,0.0,0.04841065869392457,0.01342192751448226,0.5362657512146901,0.0,0.0,0.00861514549537669,0.000229220840792986,0.0008466814310537249,0.001318178639539897,0.0,0.0,0.21638288040557238,0.010440192027197922,0.008252865550650782,0.0,0.0013901962538954457,0.14731687959636583
s08T1922,0.0,0.0,0.01883977481516963,0.0,0.0,0.0,0.0,0.0,0.0,0.0398691851486651,0.17892954925926124,0.0,0.0,0.001198812867178068,0.0009489184996495627,0.0,0.7602137594100765,0.0,0.0
s09T1922,0.01812193565071327,0.00023661060897089354,0.003566433374007211,0.015451819253974274,0.005294766512817553,0.0,0.004366220101779509,0.6906838540861211,0.000556719656766892,0.0037417612233915936,0.002581009423807047,0.001459945400825698,0.0,0.017843929388852695,0.02084837235583229,0.1791380383180024,0.0037790813865100884,0.022012442647678196,0.010317060609949297
s10T1922,0.019179714355920002,0.0,0.003722218791868419,0.006085338008673209,0.0,0.0,0.031124646176169942,0.7280504444310834,0.0,0.01699148526037969,0.05340788525492266,0.0,0.0,0.007918454825126039,0.013995724233579523,0.09021360153330103,0.0015421761148112396,0.017247066030715776,0.010521244983449009
s11T1922,0.9380021644750224,0.0004899025234259935,0.0,0.0,0.0,0.0003303799469140981,0.0,0.010341242174022663,0.00038276728484206194,0.002633085410577188,0.004803240947281762,0.0,0.00021978592897034483,0.0,0.024162598747348763,0.0147049024115713,0.00017058140693402922,0.0037593487430893093,0.0
s12T1922,0.9597379673233742,0.0005405264597309029,0.0,0.0,0.0,0.00022139041931235214,0.0,0.020084894606276854,0.0004550290747969233,0.0005745289377806121,0.0,0.0003770174764561302,0.0003978378557063954,0.0,0.0,0.01275204760361359,7.750098856137473e-05,0.004781259254390524,0.0
s13T1922,0.0595373271932522,0.0,0.0,0.012069588118271465,0.0002665826939432872,0.0038096101674058177,0.0,0.22199134300005086,0.0,0.0,0.012055560098663431,0.004825161249098499,0.05907317462374493,0.0004871283435203283,0.5567377337924055,0.05757381940170106,0.0,0.0072493923231864215,0.004323578994756283
s14T1922,0.794996119804739,0.0020598276662128065,0.0,0.06068510283199256,0.017642081517698267,0.002193266562468071,0.0,0.0,0.00030259376854690557,3.034562307050463e-05,0.0,0.001260781339134447,0.0019082081756282181,0.0,0.10532979613393073,0.0021890100868379495,0.0,0.0114028664897403,0.0
s15T1922,0.10516749968292023,0.00033543960110683367,0.0014915518744885747,0.0,0.015412295225002261,0.0011108316267453477,0.0,0.021799231550382256,0.00011977236835006313,0.0006788699124280413,0.0005426689542056566,3.6086047509997956e-05,0.0,0.007594177777693132,0.8285400987415872,0.008531801812835164,0.0005357923802243806,0.006786079258023714,0.0013178031864971968
s02M2022,0.006629397104060016,0.0,0.7573954471720785,0.03255003983270528,0.024318007816396755,0.0,0.0007747064531926041,0.10615747156862977,0.0002314619246832215,0.0,0.010076914119356845,0.0,0.0010882547134125325,0.0052324353846115515,0.012452145388476584,0.017754302138480702,0.0,0.005388995337175854,0.019950421046739625
s03M2022,0.01988524753021818,0.0,0.08424667173472683,0.03476999331969364,0.4085926271394699,0.0,0.011356128599594001,0.14710590579562316,0.002452174787218011,0.0,0.012506998530718265,0.0,0.0,0.04574140369038755,0.024650244188461633,0.015055682659430745,0.00015229335579731472,0.0007506100608951894,0.19273401860776554
s04M2022,0.006802106013495588,0.0,0.09045869014951664,0.03261133933422593,0.15902966358072268,0.0,0.0,0.1478842888311264,0.002045904766836026,0.0,0.013510007904142977,0.0,0.0,0.2320414076107936,0.02527751363149052,0.022610130248250045,0.0,0.004368313169294149,0.2633606347601055
