,0,1,2,3,4,5,6,7,8,9,10,11,12
s13T1722,0.05130327630146866,0.0,0.0,0.6342256312599954,0.0,0.0,0.0,0.14139287524588923,0.0,0.05294557467977747,0.120132642512869,0.0,0.0
s14T1722,0.9243302946430645,0.0,0.0,0.04233706583218023,0.010386531386474456,0.0,0.0,0.0,0.0,0.00012100249494458841,0.008181933961969005,0.0,0.01464317168136741
s15T1722,0.4724055160656981,0.0,0.0,0.014508103527427567,0.0,0.0,0.0,0.0,0.0,0.0002485574335522844,0.005811238230370731,0.0,0.5070265847429514
s02M1822,0.08336096300613782,0.0,0.6752013174014841,0.15935001560334877,0.004590615270875601,0.0,0.000930648524999895,0.05645347273296468,0.0,0.001115663590403782,0.0,0.0,0.018997303869785376
s03M1822,0.0,0.0,0.0017641709543674878,0.0,0.0,0.0,0.0,0.97818835122023,0.0,3.51720922053276e-05,0.0,0.0,0.020012305733197327
s04M1822,0.0,0.0,0.04973880311367031,0.0,0.014935125560584371,0.0,0.0,0.7691153234973782,0.0,0.0,0.00047366559579487466,0.0,0.16573708223257214
s05M1822,0.0,0.0,0.2780394047251432,0.0,0.01502285173589869,0.0,0.0,0.706937743538958,0.0,0.0,0.0,0.0,0.0
s06M1822,0.0,0.0,0.32436428407078316,0.1318567819891705,0.4166473584534665,0.0,0.0,0.12713157548657975,0.0,0.0,0.0,0.0,0.0
s07M1822,0.04015031834613568,0.0,0.11665410200890065,0.33746402660381675,0.17871813449863413,0.0,0.00852408266244442,0.25885573973559617,0.0,0.0014723112114755292,0.0,0.0,0.0581612849329966
s08M1822,0.0,0.0,0.001953624550468635,0.0,0.0,0.0,0.0,0.002407557486850273,0.0,0.17835685948161614,0.817281958481065,0.0,0.0
s09M1822,0.00660451940803005,0.0,0.0,0.10635617242676075,0.0,0.004424100527679213,0.0,0.0,0.0,0.16238276455450945,0.7202324430830205,0.0,0.0
s10M1822,0.005702372344109482,0.0,0.001880665420912485,0.12312746902219164,0.0,0.004197528406087608,0.0,0.002965716912928559,0.0,0.20944528247782593,0.6526809654159443,0.0,0.0
s11M1822,0.004217550919883643,0.0021804149950944963,0.0011929958727318279,0.06960693193307173,0.0,0.010346079371927303,0.0,0.0015919541686397107,0.0,0.24000399061644012,0.6708600821222112,0.0,0.0
s12M1822,0.017008160240743246,0.0018483974066953199,0.0013218575141946015,0.2582617921896744,0.0,0.01501195945341633,0.0,0.00452827425508967,0.0,0.20973163734089473,0.4856364478314607,0.0,0.006651473767830968
s13M1822,0.010699600403619105,0.02221515746290001,0.0035162879924103877,0.47650500692126757,0.027561703204012068,0.03756368299797462,0.0,0.005455677967748971,0.012105382315090818,0.10643200172792919,0.29794549900704714,0.0,0.0
s14M1822,0.1582588149785549,0.1252605965980119,0.0,0.3465015348595978,0.27956823929458957,0.016577895316960033,0.0,0.0,0.0029535032306852393,0.009726375346460661,0.037252394378189765,0.022210381821803238,0.0016902641751469045
s15M1822,0.9196385217659477,0.0,0.0,0.03420141078335363,0.0,0.0,0.0,0.0012274342565799035,0.0,0.00029887500225558476,0.005767535608231907,0.0,0.038866222583631226
s01X1822,0.0,0.0,0.00848195231077527,0.010039231316100555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814788163731242
s02T1822,0.0,0.0,0.9923138399026046,0.0,0.0,0.0,0.0,0.007633671976939937,0.0,3.323823323161965e-05,1.9249887223924047e-05,0.0,0.0
s03T1822,0.0,0.0,0.08026406632602685,0.010243539470306061,0.0,0.0003132692446922859,0.0,0.9060330197030166,0.0,0.0007845292662120872,0.0008863072478970464,5.465644611887264e-06,0.0014698030972368989
s04T1822,0.004986942784240143,0.0,0.08996526786516948,0.054118091824063054,0.2836774273244313,0.0,0.003704309895602206,0.5623359412913532,0.0006954296844537787,0.0,0.000516589330686797,0.0,0.0
s05T1822,0.011190621322947339,0.0,0.22252198578358323,0.01868431372772678,0.2845092954070529,0.0,0.0,0.46276249640581163,0.0,0.0,0.00033128735287821633,0.0,0.0
s06T1822,0.0,0.0,0.20597696984464958,0.0,0.15694419936808557,0.0,0.10918115331985177,0.5278976774674131,0.0,0.0,0.0,0.0,0.0
s07T1822,0.011062863141337559,0.0,0.17984912324084956,0.18513668832833216,0.25482027208073993,0.0,0.0017793910688792569,0.35028318017076704,0.0,0.00018283327246767305,0.0,0.0,0.016885648696626794
s08T1822,0.0,0.0,0.03697689436814467,0.0,0.0,0.0,0.0,0.0019470202694898046,0.0,0.17202784895988482,0.7890482364024807,0.0,0.0
s09T1822,0.010724943695599242,0.0,0.00015150011485871973,0.16530405905535245,0.0,0.0,0.0,0.0,0.0,0.2622004717843135,0.5616190253498761,0.0,0.0
s10T1822,0.024672561012943,0.0,0.0007962774110697213,0.2977858576672105,0.0,0.011797436959496121,0.0,0.007895193604799625,0.003105370999885114,0.25025969901801465,0.40094487047510335,0.0,0.0027427328514780165
s11T1822,0.03169435193898391,0.0,0.0014121131496274873,0.2947383612752587,0.0,0.0,0.0,0.0012487709130654927,0.0007183279140327907,0.2099766789094398,0.4592572218561539,0.0,0.0009541740434378874
s12T1822,0.0,0.02846450373751466,6.967287737810339e-05,0.71615906693349,0.04896700614659124,0.007826994858048336,0.0,0.0,0.029595534116659272,0.05983069758738746,0.10908652374293076,0.0,0.0
s13T1822,0.0,0.0,0.0,0.9789830969531227,0.0,0.0,0.0,0.0,0.0,0.0,0.02101690304687732,0.0,0.0
s14T1822,0.028832789150024806,0.0,0.1580180816982104,0.6505838511690542,0.10312216906562827,0.0,0.0,0.01791725313971236,0.0,0.0,0.030697150563477018,0.0,0.010828705213892923
s15T1822,0.0054619000945638424,0.0,0.001682494456404689,0.020272278194311693,0.0,0.0,0.0,0.00289815991537907,0.0,0.0024331501046392953,0.006599580432541943,0.0,0.9606524368021595
s02M1922,0.0,0.0,0.9998979589126326,0.0,0.0,0.0,0.0,0.0,4.4418528632099596e-05,0.0,5.762255873525818e-05,0.0,0.0
s03M1922,0.0,0.0,0.46361751767991616,0.04969272990139613,0.03844295876120225,0.0,0.002110629324865322,0.4407400639483791,9.332305997077628e-05,0.00035170889579895476,0.0,0.0,0.004951068428471162
s04M1922,0.0,0.0,0.004846824132079216,0.0,0.048910138862610766,0.0,0.0058155903022357,0.9404274467030742,0.0,0.0,0.0,0.0,0.0
s05M1922,7.666250199184042e-05,0.0,0.442917858049369,0.0,0.1851856008617935,0.0,0.0031086449457524076,0.3687112336410933,0.0,0.0,0.0,0.0,0.0
s06M1922,0.0,0.0,0.006324827869046138,0.0,0.06620298250481298,0.0,0.0,0.9270688267938277,0.00040336283231331266,0.0,0.0,0.0,0.0
s07M1922,0.0005649855356627309,0.0,0.2919197841850348,0.0,0.2853703675306844,0.0,0.020339165131951123,0.40180569761666685,0.0,0.0,0.0,0.0,0.0
s08M1922,0.0,0.0,0.00010498330448177845,0.0,0.0,0.0,0.0,0.0023298224949826153,0.0,0.21644856560369907,0.7811166285968366,0.0,0.0
s09M1922,0.018893577745084572,0.013458338734295094,0.0005685032931701737,0.33978815356958936,0.0145537040049016,0.027400551033984494,0.0,0.003696691695313714,0.01901325132560537,0.21870319675948097,0.32472803483274126,0.0,0.019195997005833396
s10M1922,0.013981941460668244,0.11314906725419997,0.0006530093488962528,0.406182004449509,0.07685211281679315,0.0359605566163229,0.0,0.0,0.014883245078264674,0.15671379986611683,0.15293289506241622,0.017913160498656596,0.010778207548156213
s11M1922,0.03289921912573891,0.011674183105390874,0.0011321664899207324,0.36830941824968694,0.008262336730131785,0.01854776189258333,0.0,0.007170705125962923,0.015176857087638732,0.23540829899307994,0.2724864665161383,0.0,0.02893258668372759
s12M1922,0.0,0.0,0.0,0.9675604703545154,0.0,0.0,0.0,0.0,0.0,0.007888703943308439,0.02455082570217621,0.0,0.0
s13M1922,0.017745285427673806,0.017118530596624586,0.0008902112183230401,0.2683647158603724,0.01031623548665501,0.008214108921571294,0.0,0.008546922607226464,0.009763768102465759,0.29611707637192086,0.34567616571054033,0.0,0.017246979696626242
s14M1922,0.04436525587502214,0.026260896919789656,0.014443610116400427,0.46915840730838887,0.06424453688921883,0.02316104948234945,0.0,0.040723799886024814,0.02794595451168525,0.09732395750388081,0.09361094290387839,0.04107894554809501,0.05768264305526637
s15M1922,0.04656252917232999,0.023003792133608564,0.014025755701465225,0.5691224702028254,0.08812487317863751,0.013825777287042247,0.0047309319573514775,0.057929203543047605,0.020593144199935243,0.06011087993048605,0.044054251290877075,0.003946759413479294,0.05396963198891432
s01X1922,0.8606143582071334,0.0,0.010788941780053081,0.038378916182849394,0.027898667266446634,0.0011386025678665507,0.004555715327650564,0.028443370635417835,0.0025789216041079434,0.0009713772745035429,0.0011711236141217275,0.0003456226159628036,0.02311438292388641
s02T1922,0.0,0.0,0.5464307706967902,0.0,0.1061248281660246,0.0,0.0,0.027016896069972398,0.0,0.0,0.0,0.0,0.32042750506721274
s03T1922,0.014267387546263886,0.0,0.045329408388894515,0.0,0.10282603752250133,0.0,0.0,0.09240518188974679,0.0012854087287507703,0.0,0.0011511127402032962,0.0,0.7427354631836394
s04T1922,0.010773878484900514,0.0,0.02513325570832248,0.019273970222963732,0.6823537919514416,0.0,0.05985746055722655,0.14907522692399588,0.0006452604769621986,0.0,0.00175100646715499,0.0,0.051136149207032106
s05T1922,0.01805236575448567,0.0,0.02561974503309509,0.014024028321919091,0.48832876164721717,0.0,0.012073140334391174,0.18186555883593744,0.0,0.0,0.0004385832734630123,0.0,0.2595978167994914
s06T1922,0.006250707686465955,0.0,0.06721474752917656,0.020014790239945318,0.4202830352428435,0.0,0.0,0.30661029301680154,0.0,0.0,0.00016611422081156218,0.0,0.17946031206395563
s07T1922,0.009081910327491647,0.0,0.05757562463064536,0.020607890744772903,0.6156534633961482,0.0,0.0,0.2955018900597248,0.0,0.0014394502475080957,0.00013977059370886397,0.0,0.0
s08T1922,0.0,0.0,0.01993504676203237,0.0,0.0,9.917738791482562e-05,0.0,0.0014293224546275353,0.0,0.06750369617375895,0.9101764146573866,0.0,0.0008563425642796706
s09T1922,0.053939342550330095,0.03230868608748506,0.010506285437765966,0.6367402172987092,0.07403249173987089,0.0207439014981091,0.002580222653089668,0.04287920181646638,0.028179739932100312,0.021805225003444575,0.027208889622857342,0.005894874979749575,0.04318092138002198
s10T1922,0.0593769513987722,0.0019764958401378686,0.00841836201673397,0.5804486758661774,0.01878504827267235,0.016770651858833474,0.06315351978396634,0.01675010993420923,0.0075149049478593875,0.08044734658687618,0.1176546416626813,0.0,0.02870329183108026
s11T1922,0.9679169786229603,0.0004600354976660596,0.0,0.0,0.0,0.0007834225463547884,0.0,0.0,0.0006711393741709354,0.00429963010841004,0.005136191119460774,0.0,0.020732602730977
s12T1922,0.9938469056562852,0.0014619493165806618,0.0,0.0,0.0,0.001031994386792614,0.0,0.0,0.001024334518110497,0.0007864125265978352,0.0011805256334108556,0.0006678779622222525,0.0
s13T1922,0.08293010484994334,0.0,0.0011526392808454615,0.1633916313010278,0.0,0.011750120802306311,7.256713978059153e-05,0.0021189871252197128,0.004065625550667005,0.01139887216443286,0.007380004773511536,0.007584436193399013,0.7081550108188663
s14T1922,0.8376947709136789,0.0,0.0,0.05610971186444483,0.004825539220845817,0.0018167064311261608,0.0,0.0,0.0,0.0,0.0,0.0008998613129804944,0.09865341025692377
s15T1922,0.12160606456691889,0.0,0.00382801493253805,0.016374516172211293,0.0,0.0,0.0,0.01656884137630763,0.0003809226372618391,0.0018661001497188808,0.0015602691726897225,0.0,0.8378152709923538
s02M2022,0.00729140353184642,0.0,0.845435318027767,0.0928684957283297,0.02859332889755829,0.0,0.0002093283929523167,0.005995630551248247,0.0010079575383031452,0.006093059919561614,0.002228982028780398,0.0,0.01027649538365271
s03M2022,0.028732171507844455,0.0,0.11286886163587542,0.13170585975231175,0.5906546349021083,0.0,0.01724712170347762,0.09202063049982105,0.004504584890348615,0.005672653870538686,0.006644924556231202,0.0,0.009948556681442853
s04M2022,0.011699089726351817,0.0,0.11371992175048526,0.133809054467009,0.31764713073803663,0.0,0.002328781728242136,0.387168315746951,0.0037558872659699577,0.008630163013329872,0.0029110086338451986,0.0,0.01833064692977926
s05M2022,0.0021832384459219436,0.0,0.1518275431527927,0.0,0.6499820703051226,0.0,0.04587134311016258,0.14951349539613493,0.0,0.0,0.0006223095898651645,0.0,0.0
s06M2022,0.0053621567249069945,0.0,0.11370148484533975,0.0,0.8089195427569402,0.0,0.0,0.07110220015950744,0.0,0.0006115380060158808,0.00030307750728987277,0.0,0.0
s07M2022,0.010219136975799,0.0,0.04230604329560656,0.08135279842530271,0.36261742081065157,0.0,0.014562821284583012,0.4791817042188174,0.0018709388249898398,0.003372445779409116,0.0021358786657628146,0.0,0.0023808117190779053
s08M2022,0.0,0.0,0.00023614267418272037,0.0,0.0002104791298138688,9.971701160122563e-05,0.00033188309554502084,0.00021222606426772258,0.0,0.0807736517972328,0.9181359002273567,0.0,0.0
s09M2022,0.011115352802735514,0.005385770168793861,0.0016679809585572933,0.182193965271651,0.019013367708773946,0.02128967006952044,0.0023124362308085096,0.008591686632675297,0.02172771270453418,0.20271996059949596,0.5056078191367321,0.0,0.018374277715721928
s10M2022,0.015384437843708522,0.016427568352120243,0.00435811169592789,0.4211858081367407,0.03993964049064802,0.057228255900976355,0.0046186961318174504,0.007225453789301243,0.050392103031838005,0.10393801586272852,0.25403668717205563,0.0,0.025265221592137333
s11M2022,0.015440601282567825,0.013392663372136864,0.002898973291284778,0.5126377292063068,0.03529849790786393,0.08236812315752422,0.0016021487247275315,0.0034530504756784407,0.05924557489855862,0.0779368469988491,0.16944214338435495,0.0,0.026283647300146797
s12M2022,0.010072185733684942,0.030584156652796544,0.0023330756175092846,0.3891047454315329,0.05751751251769502,0.017932611878815185,0.0,0.0,0.0361536526397067,0.16208350575768016,0.27440874607777316,0.0,0.019809807692806037
s13M2022,0.017064508480714734,0.011598507308061777,0.007795216525862661,0.21518795670556215,0.06016760620709432,0.009170952793993794,0.0011309283905816515,0.011447517071951971,0.013893486214937675,0.2017668360572582,0.422808993511736,0.0,0.027967490732245085
s14M2022,0.01589052058404885,0.03485129100448167,0.008824944708892323,0.34935238185666434,0.11825765849633968,0.0422605595593179,0.00503725546361809,0.010281524277665186,0.012948393184123243,0.1781201586065948,0.163919504225471,0.004919531537912358,0.05533627649487043
s15M2022,0.012850212291260309,0.0,0.01418810007505439,0.11276105235044798,0.0,0.0,0.00678115466059083,0.027285161933801316,0.0013601022726810444,0.015414929804834923,0.0,0.0,0.8093592866113292
s02T2022,0.020425928966529703,0.0,0.4275901027327128,0.021990759205663124,0.1316692487762669,0.0,0.2973251854202268,0.09384600889465107,0.0,0.0,0.0,0.0,0.007152766003949525
s03T2022,0.27971447274389905,0.0,0.11043382843179671,0.15237575561123076,0.1932879906440145,0.0012281986226480236,0.03345035613383886,0.15508977299246163,0.0016773017488151071,0.0,0.0,0.0,0.07274232307129527
s04T2022,0.7415573725284264,0.0,0.009450956448745988,0.009250949738261583,0.18067862517886304,0.0,0.002705199340499326,0.05530693078204569,0.0,4.223890554295639e-05,0.0,0.0,0.0010077270776151172
s05T2022,0.041460891001584815,0.0,0.041114489189024495,0.08464616075215699,0.604271075298349,0.0,0.005406589899114787,0.20295256451504512,0.0,0.0005271594771705355,0.0,0.0,0.019621069867554405
s06T2022,0.8973327292602385,0.0,0.00420581444908088,0.009533923578826844,0.02987291749652157,0.00017127669561925782,0.03949143466366808,0.017482817011436533,0.00020416065729627302,0.0,0.0,0.0,0.0017049261873120429
s07T2022,0.13405894465163726,0.0,0.0816965176723166,0.06802511789642851,0.3710476013511974,0.0010060974547220656,0.11065923008181672,0.2169324786345752,0.0,0.0,0.0,0.0,0.016574012257306148
s08T2022,0.0,0.0,0.0006676260081667268,0.0,0.0,0.0003477481764786938,0.0004157272200248305,0.0007067389911221354,5.341617264048816e-05,0.16844723864753283,0.8293615047840341,0.0,0.0
s09T2022,0.015133105666779048,0.0,0.0,0.5437303358249983,0.02885123649918005,0.1597857961577222,0.0021523539066656667,0.0031873449664731406,0.14098152685397852,0.03569233539291733,0.05984829901549494,0.0,0.010637665715790678
s10T2022,0.06599755737411,0.0,0.009840322121701451,0.4939888595414357,0.04301352528339751,0.18087362512333863,0.025486412383563813,0.05597680998131572,0.024519759631605017,0.01107505522406031,0.018756621774418898,0.0,0.07047145156105293
s11T2022,0.07978738402962617,0.0,0.012430347942934154,0.491503816441875,0.07257718999943706,0.10822471466169824,0.03329000514758891,0.07190538132688828,0.02557851096734129,0.005150605607896387,0.033169464475462575,0.0,0.06638257939925198
s12T2022,0.014603447533759558,0.054626749429341044,0.014398921891645154,0.6754321578322589,0.12564520548674438,0.04186567855206927,0.0,0.0017902413850178832,0.05823981153268238,0.0,0.0009871645245838132,0.001978243247157176,0.010432378584740559
s13T2022,0.015805057936103085,0.002937992388453969,0.006583217010370445,0.06851009309027714,0.014297488944883118,0.010062078697914268,0.8289487665470368,0.02053429889674379,0.005412382652770957,0.00022857766851226745,0.004512371525191165,0.0052164477566969195,0.016951226885046296
s14T2022,0.04568333269147387,0.03496246590416536,0.011673722178777154,0.5726751684953958,0.14766415191309884,0.06525717490032915,0.007291929170392062,0.0363393001802101,0.03957707338319933,0.0,0.002042499078243899,0.0,0.03683318210471449
s15T2022,0.5462141452159714,0.004701647710272998,0.010118748411531629,0.21778726847250726,0.06222678432853982,0.015432062116431663,0.017623497166338476,0.06328878649858508,0.010249706423658604,0.0,0.002075607041325834,0.0,0.050281746614837225
s02M2122,0.07336158129645759,0.0,0.4375570709705789,0.18627162808260092,0.12109247535255918,0.0015751029376588203,0.014129913510941563,0.07664580882121061,0.006762735758589961,0.0017438754046859618,0.0011896529941831378,0.0,0.0796701548705335
s03M2122,0.05628650721552971,0.0,0.07777367764952699,0.16667759805180138,0.44500553924746256,0.00016119427771445026,0.08241595501543517,0.12421940471805828,0.002268583640034097,0.0014805440439105701,0.0005601957826316662,0.0,0.04315080035789508
s04M2122,0.026493930210190073,0.0,0.08452599865948685,0.09990313961483253,0.4935774210561332,0.0,0.043422913065254226,0.2351027944264161,0.0037291894438877893,0.0,0.002574509126458892,0.0,0.010670104397340435
s05M2122,0.00835378083008016,0.0,0.22929779676255757,0.028128811347211492,0.5048194752332251,0.0,0.00712033518442486,0.22227980064250086,0.0,0.0,0.0,0.0,0.0
s06M2122,0.010454495650542343,0.0,0.5025175364539687,0.06702691878236886,0.2644764731544128,0.0,0.023223981900530665,0.1223208092525077,0.0015133407092670864,0.0003863916757428131,0.0001482927262940834,0.0,0.00793175969436493
s07M2122,0.042891217229168575,0.0,0.07692891011161027,0.1223696669200082,0.4468792131995741,0.0,0.029531582928162495,0.2503522892584602,0.0027278485247139313,0.0,0.0,0.0,0.028319271828302146
s08M2122,0.0,0.0,0.0006616664077144988,0.0,0.0009757395167824506,0.0007025037855428546,0.00030902394695401494,0.0015724961944882114,0.0008578729459790977,0.44438567006461194,0.5504813923900174,0.0,5.3634747909574125e-05
s09M2122,0.0,0.0,0.0,0.5893972855353372,0.0,0.26086522908549103,0.0,0.0,0.06333421867739071,0.06422783020327832,0.010888718743126755,0.0,0.011286717755375987
s10M2122,0.010534403588092576,0.004850451235194487,0.0004255182703021057,0.6007717931907097,0.009089447746938609,0.2501648903164366,0.025546998086791284,5.766930258947422e-05,0.04250430954072073,0.027634880763251025,0.0,0.0,0.028419637958973325
s11M2122,0.02692271207926422,0.026771509741891526,0.0057605245844025025,0.5408087329376956,0.00977030531231063,0.11788627229020374,0.0009082772229769762,0.009813355395633177,0.032820921067145896,0.15404578268294525,0.03645614929990014,0.0,0.03803545738563042
s12M2122,0.00022012854699641763,0.021654222403475337,0.006929415690757028,0.5671781299171866,0.0,0.24830027668512292,0.0006534352236204662,0.0,0.03473977713026648,0.06934706478887044,0.0,0.0,0.05097754961370429
s13M2122,0.03412182392771519,0.023995652468761477,0.0053663124429039364,0.5862818367007202,0.02630255676588149,0.16554329656632505,0.004947443682467513,0.015409738921047588,0.034447833785635325,0.04468987698286178,0.004721933297467984,0.0,0.054171694458212495
s14M2122,0.041981449817956346,0.04007569090741883,0.011424569347798588,0.6291168916241673,0.07113419865970746,0.05879222456253386,0.00020670424481787934,0.009899404790195356,0.030347987760885077,0.05862532854607096,0.009523891062055955,0.0,0.03887165867639254
s15M2122,0.09860879920821446,0.0,0.04182171523843403,0.2700172053971283,0.087500985806171,0.0033302425805105916,0.026263965209691473,0.11887140255141818,0.009819104390287575,0.00874285941612941,0.0037491917757479748,0.0,0.3312745284262671
