,0,1,2
s02T2922,0.009765619890931412,0.11535660651950551,5.7504345137235875
s03T2922,0.5457606849804542,0.048683106862581337,7.2889642244463335
s04T2922,0.0,0.020351394570317902,10.07754910937072
s05T2922,0.0,0.018110481371241795,17.485141386644855
s06T2922,0.0,0.15380784221727525,14.195674260973037
s07T2922,0.49783598669240037,0.35791859151816974,3.1979121389141385
s08T2922,0.01687727926924395,0.005089151592247407,0.08492430065785278
s09T2922,0.0478220531039287,0.4506820131014021,1.408232441511114
s10T2922,0.008325409627275753,0.5945005153003321,2.0526773129365528
s11T2922,0.01703641428749493,0.3973095774042177,0.7172123555029308
s12T2922,0.032156413722216115,0.4366894848444902,0.8498006068145435
s13T2922,0.05799243336339035,0.34554452048400874,0.9170305397711284
s14T2922,0.3639953975510198,0.5105824270322129,1.974089293608362
s15T2922,0.51705802794043,0.7455598863717088,4.126265485014486
s02M3022,0.027610371794398816,0.2896582493225076,4.252519344166713
s03M3022,0.0,0.014336533590479497,13.287702976939176
s04M3022,0.0,0.0,24.752188332003755
s05M3022,0.39422912495816564,0.0,4.995836453274637
s06M3022,0.007809221712830257,0.16801949379217965,3.2736583200375255
s07M3022,0.0,0.313986681392094,19.553265532780255
s08M3022,0.011077184683654828,0.0041889871471294466,0.05870654147611167
s09M3022,0.0,1.641199439162682,2.345751146889388
s10M3022,0.0,1.080954789127475,1.6582776547302995
s11M3022,0.0,1.1377221519513272,2.1552482307934926
s12M3022,0.03516531895363131,0.9238594597780077,1.0376677862454284
s13M3022,0.057622715164196404,1.149133207488286,1.1300898923151503
s14M3022,0.07002692816485949,1.1257650465334168,1.8232481612845652
s15M3022,0.0,0.9007062142850853,4.505284622924255
s01X3022,0.0,0.45237739397448323,4.236067038713406
s02T3022,0.538444825336309,0.21348417974316203,7.142951707740327
s03T3022,0.0,0.10821355140578046,8.923558152331424
s04T3022,0.04219602627689074,0.0,9.983952969337949
s05T3022,0.0,0.0,10.870628681654145
s06T3022,0.0,0.0,15.291853878065483
s07T3022,0.0,0.048310927309334305,5.302809316634985
s08T3022,0.011705128324873172,0.004005427074909061,0.04320779448111753
s09T3022,0.0,1.0301378390679992,0.9204688917948786
s10T3022,0.0,1.3647993375810956,2.5927630600796547
s11T3022,0.0,1.2321514937335902,1.8851618591396007
s12T3022,0.07102943220224489,0.959795070259586,1.4793433009469918
s13T3022,0.02032398309666743,1.1816021764882374,1.3033333510193064
s14T3022,0.33799923821908373,0.7461296025480694,1.394983565867334
s15T3022,0.0,0.2760268261085496,2.5659724455841615
s02M3122,0.0,0.7616286487207361,27.138648746418998
s03M3122,0.0,0.0,17.046101241418015
s04M3122,0.0,0.0,18.331775576506143
s05M3122,0.0,0.0,37.91216456038429
s06M3122,0.0,0.6987093397300915,7.415248687307461
s07M3122,1.61661571503574,0.21576351895483217,3.7978761539378514
s08M3122,0.04054713667480525,0.008045901235540621,0.1402016823183137
s09M3122,0.03558983915172195,0.5627372227006617,1.438931792925527
s10M3122,0.015487707617073817,0.8672121720106661,1.0443731761188835
s11M3122,0.0,0.9828654090841388,1.8552192081952072
s12M3122,0.0,0.5202530176802846,1.215106464084606
s13M3122,0.34118023755021726,0.2893103873631304,1.5520998129904173
s14M3122,0.14715531180396235,0.2739422945795707,1.5784671556222487
s15M3122,0.0,1.356882286011716,2.3309180554827633
s01X3122,0.08532349911682513,0.4495415733545637,4.494820076397946
s02T3122,0.8729295215051233,0.5497146989811724,5.357169988276796
s03T3122,0.0,0.2718993222472276,9.742717413413297
s04T3122,0.0,0.07766447184001893,14.111910883474806
s05T3122,0.0,0.0,19.058233796885723
s06T3122,0.0,0.6047343178602236,28.331341293284975
s07T3122,0.0,0.6200287814743577,7.212925899414491
s08T3122,0.012954629705583615,0.013867520768142023,0.12544859668732855
s09T3122,0.0,2.049428413643366,4.28520074087018
s10T3122,0.0,1.002649948358996,1.9339552217738631
s11T3122,0.0007500679426904828,0.7456976121939078,1.4011578306562913
s12T3122,0.0457959110446177,1.0895827298496128,0.8741757455175702
s13T3122,0.026718991408596696,0.9033161074782873,1.386822214184497
s14T3122,0.12795237582421498,0.7715895188272122,2.151243514434501
s15T3122,0.2447380125463541,0.36120369149353876,2.8314863521009306
s02M3222,1.2199311517610916,0.0652794419292386,3.1970751228741614
s03M3222,0.0,0.3463685321586622,18.62384713195206
s04M3222,0.04634375633643973,0.12197814860233283,10.786960021104353
s05M3222,0.0,0.08231509922878934,14.865325354615686
s06M3222,0.0,0.1245649241584206,12.254631146077836
s07M3222,0.0,0.2844178849714042,8.184125348764283
s08M3222,0.02159302281213233,0.01310404646067986,0.16051986860581566
s09M3222,0.0,2.0027400734295107,3.955724619975808
s10M3222,0.0,2.3152335287865475,1.4517635254466725
s11M3222,0.0,2.0866505867719773,1.3759751181348479
s12M3222,0.0,2.592414742437572,1.6442690042758212
s13M3222,0.0,1.5480016054682868,2.4132881489484554
s14M3222,2.2472968034854106,0.5292598975634224,4.372179284655191
s15M3222,0.0,0.4330679354525939,3.830926746390637
s01X3222,0.0,0.4675166661380926,5.123742215141206
s02T3222,0.11973145947746205,0.3366432734524774,3.926309609317211
s03T3222,0.0,0.016635179651140006,18.010473196595967
s04T3222,0.0,0.06273040694515097,14.540176185055119
s05T3222,0.0,0.0005623184331088134,16.28315768364346
