,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s14M1922,0.3274822919841287,0.14405591959090136,0.0995098417756228,1.3918095828521648,0.3100343951285751,0.14239143342336877,0.0,1.2885971620483192,0.16978610622702986,0.6245151262645868,0.6327933130944087,0.22797842996560402,0.28440087047395046,0.25754332430716886,0.5317779813012186
s15M1922,0.3273817388976878,0.0929756484989321,0.11021152651825492,1.6374039687400623,0.24222211517748496,0.09076133605178874,0.03870438725702752,0.8605164888818229,0.12469906306549683,0.38489511116659203,0.35635824887573386,0.029826663604018627,0.572186833716613,0.3287791267255333,0.47131628803097064
s01X1922,30.329639623584537,0.0,0.3774137075039082,1.0739149473506457,0.8954663846989159,0.04038636849677047,0.134739002702847,0.1841475317792219,0.09213728883269943,0.04240530800119213,0.061432257100591935,0.015233515692360849,0.4425299772178262,0.8791803684180359,1.170216297402361
s02T1922,0.0,0.0,25.021741270768015,0.0,6.536357673480286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898931876305858,20.485939145330175
s03T1922,0.29037529180241756,0.0,1.1747297456895507,0.0,4.848997650874034,0.0,0.0,0.0,0.034591012194853984,0.0,0.0008443033158550564,0.0,0.0,1.8940704426945083,28.964062045725964
s04T1922,0.29226965594861193,0.0,0.7975313058242591,0.5690053990362081,20.162740421594915,0.0,1.967287457356085,0.0,0.036265796910196525,0.004509402859084953,0.05942673367605795,0.0,1.1272097281338658,3.9660938386130673,2.9941579932417697
s05T1922,0.407145870282094,0.0,0.6214587372362081,0.5124743269588277,14.424234112764308,0.0,0.15639584407652476,0.0,0.013492297035761432,0.0,0.002249232168690916,0.0,0.0,4.0105477984174,10.315042340359405
s06T1922,0.10252072781713945,0.0,2.0237768925398556,0.8782643075254524,14.15114052303329,0.0,0.0,0.0,0.009321442796590739,0.0,0.0,0.0,0.0,8.120385388512949,8.301872152793043
s07T1922,0.29882877816500747,0.0,2.073481449389119,0.741654698044297,23.77910973628099,0.0,0.0,0.12235750592931194,0.018079985758120132,0.0707312740513681,0.017692982263421187,0.0,0.0,9.630936825616095,0.5467868354485733
s08T1922,0.0,0.0,0.31788198841928594,0.0,0.0,0.0,0.0,0.0,0.0,1.0531195731942478,13.796655938703044,0.0,0.0,0.01505139224049248,0.0
s09T1922,0.4454097615673221,0.11881569779786552,0.13002183364473352,1.9963179804005244,0.018726670913253637,0.15000126250330947,0.031089768825571934,1.1566437979149637,0.1935430470352696,0.2223019063893867,0.3502450619625718,0.04582157754168969,0.9743949455071637,0.33234879889606167,0.48389431006035133
s10T1922,0.5409011524192053,0.044043328120646597,0.08029713396802932,1.9462903994907321,0.12880994372193075,0.14076820400587323,0.4506333651293729,1.092047679553164,0.08691951189259073,0.686992808418647,0.8767663949361445,0.0,0.21515307395108663,0.15205688437171547,0.3560288567233071
s11T1922,66.34596246326753,0.03675963644577949,0.0,0.0,0.0,0.04857642635305879,0.0,0.3400952597770634,0.03505217318080326,0.2600124706267743,0.3189654402219172,0.0,0.11283516310901717,0.0,2.0872463070236233
s12T1922,79.45341605727224,0.061560209678578025,0.0,0.0,0.0,0.06677986407865345,0.0,0.5499104714888838,0.06745651351492307,0.03210974944940079,0.08491385831765715,0.03718471766641763,0.2704010228966402,0.0,0.0
s13T1922,1.0315026468398603,0.0,0.002403824655428265,0.8649256006830295,0.0,0.11226522496752059,0.0,0.35630325361377085,0.03547548002879862,0.18159409607550073,0.13483568429049916,0.09044888135129983,1.274551349744111,0.0,10.847008208495705
s14T1922,50.76210789083827,0.12165241305857857,0.0,3.809645548038749,0.6472993909687796,0.13126339111291882,0.0,0.6234261070118241,0.0006521301247121137,0.0,0.0,0.08443155943274328,0.14367641482904484,0.0,8.170170834303214
s15T1922,3.2367076491666262,0.012892159668791781,0.043120256537693726,0.0,0.3056079130298184,0.025815284189647944,0.0,0.23583832803083335,0.009697476036631956,0.041522879403073,0.0282397231462144,0.001695662690046119,0.0,0.1461767790151386,31.108864402440997
