,0,1,2,3,4,5,6,7
s14M1822,0.0,1.1912510588703542,1.6016597300072926,0.5128188999432469,0.0,1.1265290562035417,0.0,2.2768943859229114
s15M1822,11.00801444938443,0.33343560448719617,4.902575289459312,4.11907406209156,0.0,2.971596025139955,0.0,3.5870920583650934
s01X1822,1.592703848614218,0.2441551962066317,3.115665544294337,0.0,0.0,0.7775256262935916,0.020890910818968843,0.2765763886595991
s02T1822,4.663884408031766,0.15131739240778094,5.1903352759216785,0.015617591149814633,0.0,1.6948075024769909,0.3924091649165562,0.10086035367859834
s03T1822,3.2596004354712687,0.26416701234085177,3.076423059364942,0.0,0.0,1.8330315143128122,0.4903574635068897,0.0
s04T1822,5.52284218065089,0.2254447829102392,3.5049031007892335,0.0,0.0,1.9611018848802282,0.9272148990966185,0.1279120717180929
s05T1822,11.676568887923896,0.34398002994295784,3.6669805750420252,0.0,0.0,2.306198462351311,0.7875035654456145,0.27537955021331967
s06T1822,14.714535623637747,0.35419033711846365,1.893978238909349,0.0,0.0,2.770799837577755,0.0773909786459827,0.28889920081691833
s07T1822,11.931285906230709,0.3584631109758253,7.249059014932889,0.0,0.0,3.0446405183356444,0.0,0.22934949367016627
s08T1822,0.0,5.880497261257252,0.6397692143948943,0.20197305666210447,0.0,0.0,0.0,1.7510137483635095
s09T1822,0.0,3.717745839785088,0.9064914624605475,0.11856561479971194,0.0,0.14934488100753943,0.0,1.5681611180804913
s10T1822,0.0,4.43689782089395,2.4706606210466453,0.0,0.0,0.7121305223131731,0.0,3.6275101502241576
s11T1822,0.0,4.6337414232240315,2.8834161980321134,0.19110112256856082,0.0,0.5397504183679264,0.0,3.4739354863533434
s12T1822,0.0,3.6555717652139745,2.455837026104158,0.11757754613824854,0.0,0.8426801323911431,0.0,3.751157146273243
s13T1822,0.0,1.4126355516516618,1.2640578601727372,0.0,0.0,0.6939755428190297,0.0,2.3350838944405155
s14T1822,0.9039225966380955,0.4951888719907922,1.3565925994881116,1.3581816204108124,0.0,1.198263025508158,0.0,1.9854476456212007
s15T1822,10.490060340985954,0.4886729285778873,5.176383394064381,1.3207745282424757,0.0,1.8419890115212547,0.9516713589864898,1.6312909601459598
s02M1922,15.169162223310309,0.71099990378391,17.97588926906528,0.0,0.0,2.4808873937019795,0.0,0.0
s03M1922,28.78957153230395,0.19592215068864963,10.965283247822745,0.0,0.0,2.737145229228484,0.0,0.0
s04M1922,94.63859980683573,0.0,1.0402261731799376,0.0,0.0,1.3551928103869213,0.0,0.0
s05M1922,95.23364206943559,0.0,0.0,0.0,0.0,0.26104653287520246,0.0,0.0
s06M1922,15.014900156948041,0.05656923179767586,4.8328467754149775,0.02451812647305493,0.0,0.5853862921136579,0.3650679295164436,0.0
s07M1922,84.81190199187135,0.0,2.1555234873654547,0.0,0.0,0.5064596809040954,0.0,0.0
s08M1922,0.0,19.836647003023803,0.6519531674345446,0.0,0.0,0.0,0.0,1.1237155618459724
s09M1922,2.2017734177205366,5.182149092354788,1.3219012225720055,0.0,0.0,0.7469893742992815,0.0,4.233278951925192
s10M1922,0.22124669225257365,4.942301119681589,1.391834227299639,0.0,0.0,0.373492832702158,0.0,3.7942170467568093
s11M1922,0.0266182850231225,2.3164657626866854,0.7292055993011236,0.0,0.0,0.37723772751293955,0.0,3.4044444793788697
s12M1922,0.002352922682933043,2.7385835799549043,0.9608059204584314,0.0,0.0,0.4713204390334861,0.0,3.8984944822210106
s13M1922,2.949472643474523,4.415877417874706,0.8814293603423518,0.0,0.0,0.34005283094286803,0.0,3.6184914850139998
