,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s09M1722,0.0,0.0,0.015780918037141108,0.0,0.0,0.0,0.0,0.0742033881249105,0.008666172921319774,0.31719143270019573,0.0,0.43103514807288046,0.09499856235794313,0.0,0.05812437778560927
s10M1722,0.0,0.03958727375301298,0.009489328623505797,0.0,0.0006051146132239743,0.01319202420001214,0.0,0.14122717576456775,0.03031453839336887,0.4292841501251644,0.0,0.3216131913054077,0.01468720322173634,0.0,0.0
s11M1722,0.0,0.0,0.020303817372770094,0.0013795356478023123,0.0,0.0,0.0,0.06176375926900521,0.005079895287778096,0.2893305319880388,0.0,0.48827023905634,0.09700841032381283,0.0,0.036863811054452696
s12M1722,0.0,0.0,0.019589099715374658,0.011695743695137997,0.0,0.0,0.0458152146711176,0.11507121721706388,0.012166041255937352,0.45246659829337704,0.0,0.2695374033846068,0.04455885434273469,0.0,0.029099827424649956
s13M1722,0.0,0.0,0.030535972099486157,0.009860195026764197,0.0,0.0,0.021930698662340216,0.09887107044137432,0.010000612964063679,0.45882943030187934,0.0,0.3535348633891908,0.016437157114901266,0.0,0.0
s14M1722,0.019428954752627733,0.0,0.01128828708816994,0.0,0.0,0.007152789508162827,0.060833369172647936,0.13630533694163874,0.03523693066881691,0.5931078992670642,0.026046963293281645,0.02812455108589793,0.07033587627129859,0.012139041950393427,0.0
s15M1722,0.18869357252370678,0.0,0.031055076071881155,0.0,0.0,0.024528227074256188,0.026000052656440092,0.04918482864077576,0.07400680998464398,0.3200467076203486,0.07179262882781523,0.0,0.04534133982615866,0.16935075677397352,0.0
s01X1722,0.25926383375800877,0.0,0.2144644259575974,0.0,0.0,0.0,0.07946751670299915,0.014895846766365005,0.04236670307929792,0.08991172439979589,0.0013687165568619746,0.0,0.05128715059388344,0.2469740821851904,0.0
s02T1722,0.31695957390697593,0.012566529361791397,0.14203158348236716,0.0,0.0,0.013121643737842562,0.037671436031515675,0.010743733466398824,0.07353690150727221,0.05158916172140339,0.0005563448314204313,0.0,0.01135630605695592,0.32986678589605645,0.0
s03T1722,0.22373151541400413,0.0010022224948975083,0.21384637607531626,0.0,0.0,0.010184177225230736,0.07483351445678013,0.008038097001571043,0.04655368349417582,0.06052873403158397,0.002490479858680109,0.0,0.02321849474735208,0.33557270520040844,0.0
s04T1722,0.31018178010080466,0.0031085616115854625,0.03300657460708666,0.0,0.0,0.025860402994831912,0.023158558718519892,0.0055539053140739,0.13174769553677063,0.04308475057740185,0.001329111223326761,0.0,0.055685223875927954,0.3672834354396702,0.0
s05T1722,0.2963299142229634,0.0,0.06206451909257195,0.0,0.0,0.02004317767792766,0.03276345082192409,0.006984930081241027,0.07758027064143282,0.03997045485779527,0.0,0.0,0.05515960495041016,0.4091036776537338,0.0
s06T1722,0.23010061046904715,0.003990237458282917,0.017791000000639542,0.0,0.0,0.023560030436241497,0.045723512071401455,0.005709406468740851,0.15483406998693705,0.04725910113401216,6.068689376656159e-05,0.0,0.17702941063178076,0.2939419344491501,0.0
s07T1722,0.058597509517406464,0.0,0.30206046399615133,0.0,0.0,0.0,0.15437973132126154,0.02029427841701414,0.016563092451164767,0.1344839589623931,0.008386132761415288,0.0,0.1598523067296501,0.1453825258435433,0.0
s08T1722,0.0,0.11311516070761103,0.029582295665629078,0.0,0.0,0.0,0.0,0.0,0.0,0.04359832635985914,0.0,0.5433358317757865,0.0,0.0,0.2703683854911143
s09T1722,0.0,0.10719833169676814,0.010468547439664208,0.0,0.0,0.0,0.0,0.0,0.0,0.07299861165778915,0.0,0.5503438826423045,0.04724756443570204,0.0,0.21174306212777189
s10T1722,0.0,0.0,0.03432422103714063,0.0035390877147231446,0.00013010154707042114,0.0,0.0,0.024143284142642874,0.0051562944148631,0.3785642722554062,0.0,0.47761449930554445,0.07428877381522643,0.0,0.002239465767382708
s11T1722,0.0,0.0,0.030523205239980124,0.004018987577686778,0.0,0.0,0.0,0.018136183920103858,0.0003104176746444979,0.3425694990984263,0.0,0.4718206853882812,0.07359123099677153,0.0,0.05902979010410582
s12T1722,0.0,0.0,0.0,0.010328150183586559,0.0,0.0,0.018432928241361616,0.07713733622466898,0.010144545132425806,0.598798956073635,0.0,0.1780504200217451,0.10710766412257697,0.0,0.0
s13T1722,0.0,0.010950050913371373,0.03243745846794367,0.010445094111577595,0.0,0.015087737093137954,0.030099326216186974,0.13717614632741135,0.0916212243543575,0.38667643950378694,0.0,0.10082022337863349,0.1701995337993296,0.0,0.014486765834263522
s14T1722,0.0,0.0,0.0,0.0,0.0,0.008647828665255774,0.05311743603252551,0.05780574081646712,0.017604255709159206,0.564245590817405,0.042090248769847224,0.0,0.24519242332328428,0.011296475866056147,0.0
s15T1722,0.15560267191812457,0.0,0.15025366977384974,0.0,0.0,0.0,0.06470350936543029,0.03945306746026051,0.06428669897813667,0.23719419501325464,0.05823114497076811,0.0,0.04914447830947384,0.18113056421070167,0.0
s02M1822,0.0,0.02272687495307569,0.5560971944923685,0.0,0.0,0.0002632361390824115,0.11264016889437274,0.013024466808779177,0.015565473691851206,0.10646764104992364,0.0,0.0,0.03798631794714932,0.10927902937861272,0.025949596644784613
s03M1822,0.012865573177679418,0.04094860654061744,0.29248367911906487,0.0,0.0,0.014144000011879902,0.10822861442743488,0.009134168463409616,0.1413290274542895,0.10880541864192764,0.001093653003157337,0.0,0.027333076112850765,0.23175561297906522,0.01187857006862335
s04M1822,0.0,0.029928449694653792,0.44440096770874626,0.0,0.0,0.02072015144987929,0.06478370783592674,0.014466130939193272,0.09309351704065548,0.046170320845677994,0.0,0.0,0.16098130288672097,0.12545545159854612,0.0
s05M1822,0.0,0.024205073900018293,0.05851241950203883,0.0,0.0,0.05526127256614084,0.0213387870848116,0.005305292528238644,0.27164922031519473,0.02801250546372979,0.0,0.0,0.028908907237465677,0.4869766683487405,0.01982985305362102
s06M1822,0.0,0.009649653868868735,0.05478066350746122,0.0,0.0,0.0218589201508612,0.0,0.0,0.5404379003040449,0.02282124051975407,0.0,0.0,0.1071098557374566,0.24243202660935195,0.0009097393022013141
s07M1822,0.0,0.01817138753908329,0.20861582701597448,0.0,0.0,0.0301682329200398,0.021971667781541627,0.006593225046372981,0.4314759816043839,0.057369613667421444,0.0,0.0,0.039576004072206926,0.17681895075474158,0.009239109598234131
s08M1822,0.0,0.1968290710935486,0.023856422820231038,0.0,0.0,0.0,0.0,0.0,0.0,0.029843210850133774,0.0,0.429907027358245,0.07507976381447903,0.0,0.24448450406336256
s09M1822,0.0,0.08931931550648255,0.025164145904990554,0.0,0.0,0.0,0.0,0.0,0.0,0.07982663840042337,0.0,0.5474793348926522,0.08184575286940793,0.0,0.17636481242604343
s10M1822,0.0,0.01838376183702327,0.045117819741583215,0.0014649004260022266,0.0,0.0,0.0,0.008910827696405898,0.0,0.13158425920232894,0.0,0.4210588196247772,0.2284671241919784,0.0,0.1450124872799007
s11M1822,0.0,0.09801763195661875,0.017389103235126862,0.0002081135416677092,0.0,0.0006188469521847288,0.0,0.018124266451399917,0.010559598780056481,0.2626376377085309,0.0,0.44734747088747373,0.06873647994439917,0.0,0.0763608505425417
s12M1822,0.0,0.0,0.05600475125731911,0.013310728340340616,0.0,0.0,0.0,0.025562385003738187,0.0,0.2854926105327766,0.0,0.5062172003796072,0.012652130193142673,0.0,0.10076019429307576
s13M1822,0.0,0.0016998375514732295,0.06251058159200601,0.010080723685821026,0.0,0.0,0.0,0.043726670198710654,0.005210770494339016,0.3416179390895336,0.0,0.4331514097548143,0.015976136816980503,0.0,0.08602593081632179
s14M1822,0.003101543047396745,0.0,0.03498655713931191,0.004482603766093324,0.0,0.0,0.0723378758988514,0.055313403665760236,0.006010809655108888,0.7426885722068758,0.023658865922567583,0.02483991516746791,0.032579853530566145,0.0,0.0
s15M1822,0.04365764075677359,0.0,0.1093258055659114,0.0,0.0,0.011653172751124184,0.03601335358730925,0.09050453255312785,0.14813744909527252,0.38869393652514067,0.08951923396246525,0.0,0.05138066637100345,0.0311142088318719,0.0
s01X1822,0.0,0.03353242892158927,0.4545835666053295,0.0,0.0,0.007899815422393923,0.07997621756201279,0.016153647335303688,0.0928604307775809,0.11637617859422136,0.0,0.0,0.0625732805503787,0.13203059023615493,0.0040138439950350175
s02T1822,0.14692139943392848,0.010778620613409739,0.41255112511858727,0.0,0.0,0.010470714474779153,0.01738428830497478,0.006649324887435181,0.13684316052178533,0.0497930473404323,0.0,0.0,0.01142095789359993,0.1971873614110678,0.0
s03T1822,0.16544196150084317,0.024610478117811932,0.31027870063640306,0.0,0.0,0.026499606551054558,0.004933446745808242,0.004746610136141516,0.11971209892510468,0.030756309581796266,0.0,0.0,0.008869513680681437,0.30415127412435505,0.0
s04T1822,0.09870064810161672,0.0161596344213659,0.27205509101776926,0.0,0.0,0.02164156412733148,0.10076582475952316,0.0014574260765901049,0.15967750748143997,0.04529359752870089,0.0,0.0,0.058951491047070925,0.2252972154385916,0.0
s05T1822,0.0,0.018160230446789327,0.21407465166055265,0.0,0.0,0.02587425578875391,0.1502929940009622,0.0,0.25747411652659846,0.060035771769566565,0.0,0.0,0.10187949697374549,0.17220848283303145,0.0
s06T1822,0.0,0.020323243213258194,0.09887009495895718,0.0,0.0,0.03628832457918257,0.10087192956802968,0.0,0.3105092520237876,0.04123457528957879,0.0,0.0,0.2716213768194239,0.11897300081198085,0.0013082027358011692
s07T1822,0.0,0.018977212135103474,0.3419301165547489,0.0,0.0,0.028458053744067346,0.012324811786156945,0.007131543230798688,0.2028483706502232,0.03501786497755135,0.0,0.0,0.24833410990453222,0.10497791701681801,0.0
s08T1822,0.0,0.13989953159054336,0.02389837380987248,0.0012420363786892253,0.0,0.0,0.0,0.0,0.0,0.0642555331954002,0.0,0.4996603320365444,0.0,0.0,0.2710441929889503
s09T1822,0.0,0.03841379335118497,0.039719067109268126,0.00708516480859322,0.0,0.0,0.0,0.014000523450044032,0.0,0.15664443282622487,0.0,0.5436723432776558,0.049929901915770104,0.0,0.1505347732612589
s10T1822,0.0,0.0,0.052674048123612704,0.02738621943135178,0.0,0.0,0.01699295841334401,0.07168120054148128,0.0,0.3854603384464099,0.0,0.3944860340287358,0.05131920101506456,0.0,0.0
s11T1822,0.0,0.0,0.07469943193567251,0.009191790759717218,0.0,0.0,0.0,0.038770399378110505,0.0,0.3504777494285577,0.0,0.41242917996010314,0.031444352885037934,0.0,0.08298709565280107
s12T1822,0.0,0.011997546396872,0.0482484530574372,0.010756758597594016,0.0,0.0,0.0,0.06894964990016758,0.002795266286983932,0.500026827234285,0.0,0.2754913623846453,0.041413204704289205,0.0,0.04032093143772566
s13T1822,0.0,0.0,0.0429439169897324,0.018620957979004673,0.0,0.0,0.019340188840876328,0.13624688416318845,0.0,0.47901595224280036,0.0,0.18012025189988573,0.12145048485630931,0.0,0.0022613630282028526
s14T1822,0.0,0.009709990907552474,0.035036108634755564,0.0,0.0,0.018315196011724263,0.027521277024224314,0.10922155741890603,0.0401094387768833,0.5214137142995809,0.0744602950176523,0.0,0.16421242190872087,0.0,0.0
s15T1822,0.07779780700677673,0.019978537377972734,0.22911898731503894,0.0,0.0,0.05433456181705947,0.025624973359688292,0.08330976422319229,0.1683034982752993,0.1926162936551451,0.04081820754058954,0.0,0.03076723496811109,0.07733013446112658,0.0
s02M1922,0.036102121638800604,0.02561786236308472,0.5934975276864869,0.0,0.0,0.0158490097269596,0.0,0.0035625241204763664,0.1689665667496669,0.027257926267832987,0.0,0.0,0.003021652928511165,0.12612480851818084,0.0
s03M1922,0.03169714277576205,0.009632620995210015,0.4003533849855371,0.0,0.0,0.023417167472385845,0.0,0.0,0.3526314718500941,0.0141626755366417,0.0,0.0,0.03434177790285602,0.13376375848151326,0.0
s04M1922,0.0,0.0,0.03042993582117141,0.0,0.0,0.07446142916961905,0.0,0.0,0.8507679710848419,0.002603382821258804,0.0,0.0028864283246884657,0.038850852778420555,0.0,0.0
s05M1922,0.0,0.0,0.0,0.0,0.0,0.05349739977865126,0.0,0.0,0.9465026002213488,0.0,0.0,0.0,0.0,0.0,0.0
s06M1922,0.0,0.0062446103803883045,0.3971106020413668,0.0,0.0,0.10198599666401172,0.0,0.0,0.37962885409063346,0.032202135461972065,0.002377591028697893,0.0,0.03762006966685449,0.042830140666075156,0.0
s07M1922,0.0,0.0,0.06364167288396246,0.0,0.0,0.0993027627951638,0.0,0.0,0.8173452331857463,0.010689476957938227,0.0,0.0,0.009020854177189277,0.0,0.0
s08M1922,0.0,0.5215826031655462,0.013095700808316537,0.004684307576690135,0.0,0.0,0.0,0.00012310994092783466,0.0,0.04387301218979358,0.0,0.34306168367995804,0.0,0.0,0.07357958263876777
s09M1922,0.0,0.12569013813140248,0.02024676875390719,0.0008581115429616829,0.0,0.001474680890109419,0.0,0.21444465711000313,0.036750089980133974,0.2550725747524123,0.0,0.2588160092369692,0.08210058816447924,0.0,0.0045463814376212434
s10M1922,0.0,0.06314546823315748,0.029763067608190353,0.009190840047717747,0.0,0.0004851585152154686,0.0,0.19603278254006096,0.0027982981624155826,0.2541371136343862,0.0,0.4213944471316668,0.023052824127189522,0.0,0.0
s11M1922,0.0,0.034762939716596594,0.009051046183115852,0.0017866547223493834,0.0,0.0,0.0,0.31610539810617533,0.0,0.2801535440559692,0.0,0.289471373800169,0.06866904341562453,0.0,0.0
s12M1922,0.0,0.0455417929153655,0.013973987744493765,0.005284603775923179,0.0,0.0,0.0,0.30192821871668535,0.0,0.29349702971549285,0.0,0.2610151317943662,0.07875923533767323,0.0,0.0
s13M1922,0.0,0.19081720936636457,0.013007463415237711,0.0,0.0,0.004316239791346415,0.0,0.2849455888877792,0.05767647388612529,0.25110227303126453,0.0,0.18799281716352786,0.010141934458354327,0.0,0.0
s14M1922,0.0,0.1295558412029951,0.016935249200083814,0.0,0.0,0.009788612368419925,0.0,0.3501111814933968,0.1111156889424884,0.3466273510339039,0.0050546585010218656,0.019105118425148934,0.01170629883254126,0.0,0.0
s15M1922,0.028482837196234633,0.007886308530153718,0.2929876863838528,0.0,0.0,0.019425510486124467,0.0,0.11926435798502916,0.2612281982920567,0.1878083452298296,0.04416490315150577,0.0,0.0012508379871386526,0.03750101475807459,0.0
s01X1922,0.22752000061500363,0.0,0.7027759152958931,0.002406516528128686,0.0,0.0,0.0,0.007228617916760463,0.021427473802173778,0.0165647703995577,0.0,0.0,0.02207670544248256,0.0,0.0
s02T1922,0.09254352584796699,0.0,0.7203931720200389,0.0,0.0,0.00923631665116876,0.0,0.009843851551052277,0.04866355007765747,0.05908596712187429,0.006519462404866159,0.0,0.053714154325375275,0.0,0.0
s03T1922,0.13191790692487743,0.0,0.5950741126537625,0.0,0.0,0.012298082619765855,0.030834450218526627,0.017202670043600474,0.09124118512757057,0.0695475124740264,0.006225909064184797,0.0,0.024224361165370065,0.021433809708315366,0.0
s04T1922,0.022498130684400475,0.011111227245135892,0.08724040021577961,0.0,0.0,0.07507623215496659,0.13127459844109213,0.050133312378652456,0.2725485609951534,0.09309523207348547,0.014339272520822146,0.0,0.10749240505566465,0.13519062823484726,0.0
s05T1922,0.03620636857770235,0.005314355033700197,0.5362029653569356,0.0,0.0,0.04990609840295155,0.01536003971213129,0.030070461914443018,0.15462587320006516,0.059845326100544265,0.011039305948358552,0.0,0.03393060324637685,0.06749860250679125,0.0
s06T1922,0.04548053345120192,0.006768525730522951,0.3921111534873188,0.0,0.0,0.07400163680628481,0.03071359786686312,0.04295300184878181,0.14864801557657292,0.06446418916283839,0.015913771401422045,0.0,0.061317077585455626,0.11762849708273769,0.0
s07T1922,0.02557979091137496,0.009231571866584031,0.2618903535547035,0.0,0.0,0.1858823327836348,0.0,0.0536641362085179,0.24437907388595448,0.08650954189078025,0.029073733248501932,0.0,0.037191664212400825,0.0665978014375474,0.0
s08T1922,0.0,0.1777377300993099,0.009942777869642778,0.013120729098831344,0.0,0.0,0.0,0.008028244556816111,0.0,0.07507288430849285,0.0,0.47079168553187617,0.005495109225241673,0.0,0.23981083930978905
s09T1922,0.0013487002467020383,0.0,0.0,0.0,0.0,0.0,0.13481331449745448,0.2726778577067387,0.0,0.47403701586806934,0.018300419715853968,0.0,0.08990360855032281,0.008919083414858774,0.0
s10T1922,0.008104856499938997,0.017064387274640793,0.10343610689951019,0.0,0.0,0.0,0.05237994659203804,0.31108273418216287,0.0,0.36359260880281835,0.0,0.12756184420860975,0.01677751554028099,0.0,0.0
s11T1922,0.0,0.008932459695802484,0.040710117932770594,0.0,0.0,0.0,0.024598904296872618,0.2941373171125836,0.0,0.5300471411492897,0.008157427208707923,0.0,0.0934166326039731,0.0,0.0
s12T1922,0.004084548958752316,0.0,0.08023546624231513,0.0,0.0,0.00047033553024487487,0.04828613146023306,0.28042109719036845,0.007607348952990246,0.5111150344585349,0.041683983589854146,0.0,0.02609605361670698,0.0,0.0
s13T1922,0.007710940726325437,0.0,0.22110681351246148,0.0,0.0,0.002812650876678527,0.057719208898496764,0.19488137764559274,0.012165340970977566,0.385615026457799,0.025618682845633234,0.0,0.07405480489923368,0.018315153166801545,0.0
s14T1922,0.01099817800815373,0.0,0.2116596546439403,0.0,0.0,0.012167292740759858,0.0,0.2617343643070539,0.031283270293455026,0.3484777348782685,0.08674617714584243,0.0,0.0369333279825263,0.0,0.0
s15T1922,0.07836911127590665,0.014148742856201898,0.4436119800930595,0.0,0.0,0.042614725134905294,0.004596439856371673,0.10646010307045722,0.09824921681907396,0.14432439432134342,0.03824649981410716,0.0,0.01522085528013709,0.014157931478435923,0.0
s02M2022,0.015595673741700691,0.0,0.49701654042614823,0.0,0.0,0.037570085744539974,0.00907695259082198,0.06795435187957628,0.261195174012011,0.03365432094628714,0.0704623754816125,0.0,0.0074745251773022615,0.0,0.0
s03M2022,0.0,0.0,0.46162046369576293,0.0,0.0,0.047475272778781635,0.019701947744551616,0.08674236807923275,0.1998573724299216,0.05436673635599122,0.13023583891575813,0.0,0.0,0.0,0.0
s04M2022,0.22755207706427605,0.0,0.25534272442743255,0.0,0.0,0.12862022466622144,0.0,0.011627635923440056,0.18488939819485561,0.0,0.005695051002085285,0.0,0.0,0.18627288872168907,0.0
s05M2022,0.254704355505073,0.004132817562363758,0.08448617998192472,0.0,0.0,0.10340942733461701,0.0023778176934722826,0.03395159457603738,0.42871003221174525,0.04102766515127178,0.04339807440088127,0.0,0.0038020355826136787,0.0,0.0
s06M2022,0.23443603168580918,0.00033277750543575296,0.26097314345180755,0.0,0.0,0.08992510869032988,0.0,0.018997276462285873,0.32955598171096473,0.026809999730374037,0.02985484213323034,0.0,0.009114838629762775,0.0,0.0
s07M2022,0.16749126973863265,0.0,0.3602555511284652,0.0,0.0,0.12697885888945726,0.0,0.011922708572517185,0.2946300794441151,0.01809460933954284,0.019280172310338663,0.0,0.0013467505769312017,0.0,0.0
s08M2022,0.0,0.5283380312528151,0.018745437251980742,0.0002609738448936714,0.0,0.0,0.0,0.0,0.0,0.027729965085380788,0.0,0.20108691797209804,0.0014564558547391754,0.0,0.2223822187380925
s09M2022,0.0,0.2407763690634652,0.045880203170445374,0.0,0.0,0.0,0.0,0.036749170831071584,0.0,0.05514192828051143,0.0,0.21643042699248105,0.004494283972250106,0.0,0.40052761768977535
s10M2022,0.0,0.08263366952349081,0.0813525429524913,0.0,0.0,0.0,0.0,0.3386373847038473,0.0,0.07974710146104208,0.0,0.21463338607822122,0.020419678884992142,0.0,0.18257623639591528
s11M2022,0.003556845536871568,0.03970029683970428,0.07118225743267409,0.0,0.0,0.0,0.0,0.5700972231173828,0.005465901620728984,0.10727544711388363,0.0,0.1246244220311294,0.0202523925924944,0.0,0.057845213715130975
s12M2022,0.0,0.07266942175931573,0.03894638884471469,0.0,0.0,0.0,0.0,0.43404758868623655,4.4141430238751794e-05,0.13467952437682273,0.0,0.18073987470161113,0.05719852380541249,0.0,0.08167453639564794
s13M2022,0.0,0.19478651686505233,0.05944452082001766,0.0,0.0,0.0,0.0,0.21607187225326274,0.0008595936875284811,0.13098512473974644,0.0,0.23719862192596194,0.006280945838661924,0.0,0.15437280386976848
s14M2022,0.0,0.050630856014766544,0.11296782474224107,0.0,0.0,0.0005764411607394334,0.0,0.44622460000844943,0.0037957979779404453,0.1948995302625697,0.011452629799374787,0.08533828909232931,0.049661857859426006,0.0,0.04445217308216333
s15M2022,0.15195585668415576,0.019580536753823555,0.3360960114829118,0.0,0.0,0.04641523810672992,0.0,0.10190163835381387,0.16093393246590473,0.04072039611576216,0.02918184062174697,0.0,0.015561591611466906,0.09765295780368431,0.0
s02T2022,0.5249492503833069,0.0,0.2957240758432771,0.0,0.0,0.011605759199012891,0.0,0.0014342891970788231,0.019546553398660814,0.010789869874040783,0.0,0.0,0.0,0.13595020210462275,0.0
s03T2022,0.5404556829440382,0.0,0.24178809199033016,0.0,0.0,0.018699971141306018,0.0,0.0028139769750090892,0.06493679328243014,0.013081356639096854,0.0,0.0,0.004071305849751699,0.1141528211780378,0.0
s04T2022,0.4130989279437096,0.0,0.38168762875622636,0.0,0.0,0.011852612983863371,0.020855268218695898,0.007853399353835961,0.04609427843500467,0.027303137079527924,0.0016219103069967905,0.0,0.009749303644086608,0.07988353327805287,0.0
s05T2022,0.2861278312133561,0.0,0.6001684560357129,0.0,0.0,0.007026993519732491,0.0,0.011236507875312596,0.052821426482239725,0.019892398655514162,0.0006421372193641724,0.0,0.003873974471612042,0.0182102745271558,0.0
s06T2022,0.26732531348199756,0.0008730516286069513,0.6077306565349919,0.0,0.0,0.011509620028066497,0.0,0.014576510561629999,0.06525990764070579,0.02218869840591818,0.0,0.0,0.008794951712978701,0.001741290005104753,0.0
s07T2022,0.40650496957759147,0.0,0.4873628572284368,0.0,0.0,0.0,0.04379385562090906,0.0057873038414778715,0.015154237846278779,0.022646114424595156,0.0,0.0,0.018750661460710857,0.0,0.0
s08T2022,0.0,0.4080120544437389,0.03384868513419304,0.0,0.0,0.0,0.0,0.0,0.0,0.029682961597383605,0.0,0.24459143888997867,0.0,0.0,0.28386485993470584
s09T2022,0.011454932191507712,0.02961301657380696,0.09954361868725259,0.0,0.0,0.0,0.0,0.639874342822717,0.0,0.08024681102203192,0.0,0.08885726748386175,0.05041001121882209,0.0,0.0
s10T2022,0.0,0.0,0.22701058639391525,0.0,0.0005269713023343316,0.0,0.0,0.488032810071057,0.0,0.17441378528200868,0.06131172544578875,0.0,0.04870412150489606,0.0,0.0
s11T2022,0.0,0.005216566854541797,0.17640149962742468,0.0,3.663281328958586e-05,0.00021838076547820554,0.0,0.5463445525336643,0.013385203435503836,0.15763500531256874,0.05936121707980309,0.0,0.027237613186054103,0.0,0.014163328391671644
s12T2022,0.0,0.0,0.06297910570240037,0.0,0.0,0.0,0.0,0.7365823408370039,0.060021130062376506,0.04420356623798321,0.07791580996696497,0.0,0.012765327999600336,0.0055327191936706795,0.0
s13T2022,0.0,0.0137561917250404,0.09569775739798154,0.0,0.0,0.017976052878333707,0.0,0.3841641623130264,0.12551210419041106,0.14720365353799605,0.13686514643453287,0.0,0.06307761266630783,0.0,0.015747318856370103
s14T2022,0.0,0.0,0.12060855795568588,0.0,4.255489693176866e-05,0.0036460344176426646,0.0,0.6259398701831789,0.015760974805912674,0.11579563457598924,0.09010079963718821,0.0,0.028105573527470586,0.0,0.0
