,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
s08M1722,0.0,7.616549476720162,0.0,1.8999434427405273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12442262948712868,0.0,0.0,0.0,0.0,0.3161573996109116,0.0,0.0,0.04462389371189575,7.162238708577729,0.0,0.4893874674244241,0.0,0.589901869866246,0.0,0.0,0.0,0.0,2.0634646757041053,0.0,1.8691969617477777,0.0
s09M1722,3.6682032953990062,0.0,0.3595047978116254,0.21241370083659536,0.0,0.0,0.0,0.2554416530255582,0.0022418702628851633,0.0,0.0,1.2867909727831754,0.0,0.0,0.0,0.0,0.0,0.2526963058161602,0.6923012883849199,0.0,1.2176631526473343,0.0,0.0,1.2368559884732226,0.0,0.0,0.0,2.0713907935565126,0.0,0.13411477202769373,0.049896567763290704,3.9359396714890275e-05,1.0285183315499,0.0,0.0,0.0,0.031888795714026086,0.0,0.20947645308362453,0.0
s10M1722,8.346649662885653,0.2434468139420964,0.9948437353655633,0.0,0.0,0.0,0.0,1.054962304133143,0.14196542209944968,0.0,0.0,2.058908935661359,0.0,0.0,0.0,0.0,0.0,2.0279051873061733,0.0,0.0,1.2106101691963003,0.014991027337482291,0.0,3.8243620790176034,0.0,0.0,0.0,2.971528637520266,0.3086214336020588,0.07738615929524227,0.0,0.061175200013720135,2.486341870527097,0.0,0.14380557225949955,0.0,0.336663840881766,0.0,0.15502638871198784,0.0
s11M1722,12.467678925899705,0.0,1.0474123904116275,0.1664081140956311,0.0,0.0,0.0,0.0320768950743942,0.0,0.0,0.0,4.8877975411523265,0.14899943430969084,0.0,0.5675721763732917,0.0,0.0,0.2287682630802173,1.8111318323290808,0.0,3.336052899393751,0.0,0.0,2.1827032292161594,0.0,0.0,0.0,6.2444656681110775,0.3548444946307771,0.3506096926038196,0.17245263934896896,0.0,2.2079517469483236,0.0,0.0,0.0,0.0,0.0,0.2429011957129197,0.0
s12M1722,8.443216576993665,0.0,0.9577845131653384,0.0,0.0,0.0,0.0,0.5060124451043644,0.0,0.051331087131684,0.0,2.3026147213124513,0.3151577102411716,0.0,4.221364551968433,0.0,0.0,0.31437740641945583,0.1414021607361245,0.0,3.5233265196497685,0.0,0.0,2.6645469862913664,0.0,0.005258082031235114,0.0,4.312332101758454,0.2699768553366902,0.3278564125060792,0.0,0.0,4.640246609672508,0.0,0.0,0.0,0.0,0.0,0.3077742292338377,0.0
s13M1722,7.8748116735457145,0.0,0.9372442640363373,0.0,0.0,0.0,0.0,0.6322791340418764,0.0,0.025976757443145638,0.0,3.9995136449305395,0.028671190492174172,0.0,3.6537101308327644,0.0,0.0,0.4808084441122794,0.0,0.0,4.281603730056008,0.0,0.0,2.938274220806565,0.0,0.0,0.0,6.15357148295508,0.23146373029060646,0.7879034612341462,0.0,0.0,5.6255849986789705,0.0,0.0,0.0,0.0,0.0,0.3838042918172108,0.0
s14M1722,17.982976030772587,0.011526256970947158,2.4848152893504563,0.0,0.0,0.0,0.0,0.3343042496636611,0.0,0.0,0.3090550429379876,1.126233921151406,0.8160794122088263,0.0,1.957940101615898,0.0,0.0,2.5960003083278087,0.02470849698872893,0.0,4.184831717439061,0.0,0.0,4.325184902364098,0.0,0.0,0.0,1.9111403169730254,0.798476176219135,0.0,0.0,0.0,6.109364646789228,0.0,0.0,0.0,0.0,0.0,0.037999445358544576,0.0
s15M1722,12.323552351046967,0.0,5.8608629626902555,0.0,0.0,0.0,0.0,0.43279441102518035,0.0,0.5370917622631965,1.4769009597172509,0.2868010999000058,2.528281854836532,0.0,0.0,0.2712081691361816,0.0,8.644690438419964,0.0,0.0,4.959244072814378,0.0,0.0,6.348815224885359,0.0,0.04421622492768766,0.0,0.0,1.785561016309133,0.058104438902133966,0.0,0.0,5.388607133008857,0.0,0.48904480413537504,1.2003975353592953,0.0,0.0,0.0020230893983174546,0.0
s01X1722,1.0207035405247245,0.11469220905151839,0.8358712588434593,0.0,0.07243754117280121,0.02488075256075424,0.0,0.0,0.0,0.42616990283037887,0.0316962623721607,0.0,1.0235032210358415,0.0,0.30031610519074553,0.13913654543181397,0.025517353320390207,0.024074719054185317,0.0,0.0,0.0,0.0,0.11438963550483125,0.7670575785547493,0.1124269720503235,0.07946731940527106,0.9362172348904716,0.0,2.3018945275694085,2.5874564496038697,0.0,0.0,0.8657114789108694,0.0,2.5492243115843505,1.0739549021151091,0.0,0.0,0.0,0.0
s02T1722,0.0,0.1259135426413908,9.214426246987456,0.005169367207332604,0.0,0.11765469320595744,0.0,0.19269280220606178,0.0,1.1920778233804858,0.015342883197572939,0.11995612545656437,0.5159218931631271,0.0,0.11905319312473595,0.7564854304829217,0.03394808635389257,0.0,0.0,0.0,0.36999193966067095,0.0,0.0850149965425173,0.5531553331678245,0.006521658334230806,0.04889892418649783,1.6121954564041987,0.0,2.2461294604155473,2.4633312526006814,0.0,0.005948888885737837,0.6118862623834621,0.0,3.9914884983378216,1.4069066081672694,0.2511770456924697,0.0,0.0,0.0
